176,獅頭山遊客中心,24.6549926,121.02446759999998
177,三灣社區,24.667248,120.97474899999997
178,老貝殼休閒農場,24.8874488,121.19174099999998
179,三坑鐵馬道,24.84298,121.24403540000003
180,三坑自然生態公園,24.8389549,121.25738019999994
181,新竹241藝術空間,24.8096902,120.97633689999998
182,竹北六張犁大夫第,24.8108862,121.02444089999995
183,合豐休閒馬場,24.8061296,121.05137719999993
184,忠恕堂,24.6988427,121.05791139999997
185,武功堂,24.7423069,121.08393590000003
186,蕭如松藝術園區,24.739787,121.08806900000002
187,姜氏家廟,24.6979169,121.05753600000003
188,金廣福公館,24.7007631,121.05784130000006
189,龍門休閒農園,24.6716799,121.06027540000002
190,五峰鄉和平部落休閒農業區,24.6193062,121.09656369999993
191,亞森觀光農園,24.818136,121.131169
192,秀風農場,24.8616223,121.10802439999998
193,魯木農場,24.5791389,121.095463
194,觀霧雲台山休閒農場,24.8387226,121.01772460000007
195,新竹香菇農場,24.747342,121.13975900000003
196,內大坪冷泉,24.651235,121.06860600000005
197,濕地農場,24.7369128,121.14587210000002
198,華山農場,24.7665942,121.1782892
199,橫山沙坑社區,24.7399827,121.16244800000004
200,油羅溪,24.7143668,121.18678729999999
201,秀巒溫泉,24.6206366,121.28710769999998
202,頭前溪生態公園,24.7360311,121.0997863
203,石爺公,24.696229,121.04229399999997
204,天然谷溫泉,24.6872874,121.2222825
205,梅花越嶺,24.5963856,121.28209070000003
206,靈霞洞,24.645867,121.01646600000004
207,新竹錦屏溫泉區,24.670675,121.20819200000005
208,關西蝙蝠洞,24.8380992,121.35030740000002
209,新庄子夜市,24.9013818,120.98444810000001
210,王爺壟夜市,24.8959744,121.04163840000001
211,湖口夜市,24.9043255,121.05362519999994
212,錦泰觀光茶廠,24.788974,121.17738600000007
213,水濂橋步道,24.655717,121.02505380000002
214,獅山古道,24.6434676,121.011529
215,騎龍古道,24.6894127,121.13945620000004
216,迴龍步道,24.7420368,120.97810189999996
217,峨眉湖環湖自行車道,24.6804963,120.98801860000003
218,飛鳳山,24.7644411,121.10785480000004
219,大圓佛山,24.8066786,121.21764029999997
220,伯公山,24.9072853,121.14298770000005
221,新豐普元宮,24.9247783,120.97770230000003
222,上坪老街,24.6632294,121.12045060000003
223,種福禪寺,24.754536,121.04894190000005
224,橫山民俗文物館,24.7113011,121.13667150000003
225,關西天主堂,24.7943709,121.17639639999993
226,香山區親子館,24.8096902,120.97633689999998
227,樹林頭公園,24.8219875,120.95958199999995
228,日藥本鋪博物館新竹館,24.802864,120.97045330000003
229,六福村主題遊樂園,24.8211659,121.18179699999996
230,小叮噹科學主題樂園,24.8689717,120.9800583
231,大霸尖山,24.4579371,121.25833179999995
232,新豐紅樹林生態保護區,24.9096548,120.97198750000007
233,張學良文化園區,24.5724878,121.10575199999994
234,新月沙灣,24.8669844,120.94284300000004
235,秀巒温泉,24.6206366,121.28710769999998
236,桃山,24.4330273,121.30495440000004
237,九芎湖,24.850753,121.10594100000003
238,彌勒大道 大自然文化世界,24.6810907,120.98320549999994
239,佛陀世界自然禪修閉關園區,24.8039833,121.23516380000001
240,六福水樂園,24.8213817,121.18367330000001
241,鎮西堡,24.571827,121.30152699999996
242,新瓦屋客家文化保存區,24.8118946,121.02703780000002
243,劉興欽漫畫暨發明展覽館,24.7049622,121.18315069999994
244,大山背,24.695594,121.14477699999998
245,竹東動漫園區,24.7382316,121.09445600000004
246,北埔慈天宮,24.6997612,121.05826449999995
247,鳳崎落日步道,24.867778,120.97841100000005
248,清泉部落,24.5757769,121.10463700000003
249,宇老觀景台,24.6676323,121.28205149999997
250,寶山第二水庫,24.7193523,121.04383940000002
251,褒忠亭義民廟,24.8442494,121.03639069999997
252,那羅温泉露营,24.6786165,121.23823970000001
253,合興車站,24.716709,121.15439000000003
254,青蛙石天空步道,24.6867608,121.2286537
255,南寮魚鱗天梯,24.8521767,120.92379419999997
256,新竹眷村博物館,24.8139847,120.96701200000007
257,台灣花鳥園,24.8109804,121.13669959999993
258,大樂之野景觀餐廳,24.7738354,121.17809379999994
259,北埔冷泉 水簾大瀑布,24.6629944,121.0724295
260,新竹海之聲,24.7378889,120.88391669999999
261,新埔普羅旺斯玫瑰莊園,24.836322,121.10931400000004
